ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
Yangpai-113_fog-1,,Yangpai,113_fog,xau³³/1,xau³³,x a u ³³,,Li2000,,
NaMeoTuyenQuang-113_fog-1,,NaMeoTuyenQuang,113_fog,taɯ³³ʔu³⁵,taɯ³³ʔu³⁵,t a ɯ ³³ + ʔ u ³⁵,,Hsiu2015,,
NaMeoTuyenQuang-114_forest-1,,NaMeoTuyenQuang,114_forest,giŋ⁵⁵ku³³,giŋ⁵⁵ku³³,g i ŋ ⁵⁵ + k u ³³,,Hsiu2015,,
NaMeoTuyenQuang-115_fox-1,,NaMeoTuyenQuang,115_fox,ta³³ɬaŋ³⁵,ta³³ɬaŋ³⁵,t a ³³ + ɬ a ŋ ³⁵,,Hsiu2015,,
NaMeoTuyenQuang-116_fragrant-1,,NaMeoTuyenQuang,116_fragrant,ta⁵³moŋ³³,ta⁵³moŋ³³,t a ⁵³ + m o ŋ ³³,,Hsiu2015,,
Zhenmin-117_frog-1,,Zhenmin,117_frog,qeŋ³⁵/3,qeŋ³⁵,q e ŋ ³⁵,,Chen2013,,
NorthernQiandong-117_frog-1,,NorthernQiandong,117_frog,qaŋ³⁵,qaŋ³⁵,q a ŋ ³⁵,,Chen2013,,
WesternQiandong-117_frog-1,,WesternQiandong,117_frog,qæ̃¹³,qæ̃¹³,q æ̃ ¹³,,Chen2013,,
Baixing-117_frog-1,,Baixing,117_frog,qɛ¹³/3,qɛ¹³,q ɛ ¹³,,Li2000,,
SouthernQiandong-117_frog-1,,SouthernQiandong,117_frog,qan⁵³qa⁴⁴,qan⁵³qa⁴⁴,q a n ⁵³ + q a ⁴⁴,,Chen2013,,
Datu-117_frog-1,,Datu,117_frog,qɑŋ³³/3,qɑŋ³³,q ɑ ŋ ³³,,Li2000,,
Xiangao-117_frog-1,,Xiangao,117_frog,qan²²/3,qan²²,q a n ²²,,Li2000,,
NaMeoCaoBang-117_frog-1,,NaMeoCaoBang,117_frog,qɑn²⁴,qɑn²⁴,q ɑ n ²⁴,,Edmondson2001,,
Yangpai-117_frog-1,,Yangpai,117_frog,qe3,qe3,q e ³,,Li2000,,
EasternQiandong-117_frog-1,,EasternQiandong,117_frog,qan³³,qan³³,q a n ³³,,Chen2013,,
NaMeoTuyenQuang-117_frog-1,,NaMeoTuyenQuang,117_frog,qaŋ⁵⁵,qaŋ⁵⁵,q a ŋ ⁵⁵,,Hsiu2015,,
Zhenmin-118_fruit-1,,Zhenmin,118_fruit,tsi³⁵/3,tsi³⁵,ts i ³⁵,,Chen2013,,
NorthernQiandong-118_fruit-1,,NorthernQiandong,118_fruit,tsen³⁵,tsen³⁵,ts e n ³⁵,,Chen2013,,
